0.000201,41.063,45.179
0.000202,40.748,44.562
0.000203,38.826,43.25
0.000204,36.881,40.593
0.000205,33.864,36.784
0.000206,30.788,33.615
0.000207,30.425,33.53
0.000208,31.966,35.848
0.000209,35.091,39.294
0.00021,38.145,42.536
0.000211,40.237,44.773
0.000212,41.205,45.624
0.000213,40.097,44.135
0.000214,37.273,40.825
0.000215,34.012,37.032
0.000216,31.575,34.341
0.000217,30.94,33.748
0.000218,32.173,35.442
0.000219,34.829,38.981
0.00022,36.892,40.823
0.000221,38.073,42.384
0.000222,38.942,43.083
0.000223,38.8,43.272
0.000224,38.002,41.997
0.000225,35.597,39.327
0.000226,32.591,35.897
0.000227,30.594,33.592
0.000228,30.459,34.159
0.000229,33.666,37.364
0.00023,37.59,42.063
0.000231,39.811,44.55
0.000232,40.005,44.374
0.000233,38.747,43.058
0.000234,37.404,40.957
0.000235,35.162,39.204
0.000236,33.517,36.222
0.000237,31.696,35.072
0.000238,31.979,35.21
0.000239,32.31,35.836
0.00024,33.826,37.857
0.000241,36.562,40.938
0.000242,38.53,43.171
0.000243,39.16,43.727
0.000244,38.915,43.558
0.000245,37.436,41.172
0.000246,34.192,37.783
0.000247,31.184,34.15
0.000248,31.254,34.654
0.000249,33.674,36.844
0.00025,35.613,39.407
0.000251,36.583,40.536
0.000252,37.33,41.08
0.000253,37.512,41.293
0.000254,36.447,40.374
0.000255,36.016,39.735
