0.000201,29.01,34.862
0.000202,27.852,34.078
0.000203,28.389,34.39
0.000204,30.187,35.853
0.000205,31.255,37.038
0.000206,31.747,37.664
0.000207,31.831,37.653
0.000208,31.07,37.423
0.000209,29.848,36.004
0.00021,29.129,34.545
0.000211,28.471,34.207
0.000212,28.661,34.545
0.000213,29.267,34.779
0.000214,29.933,35.288
0.000215,30.63,36.462
0.000216,32.077,37.956
0.000217,32.52,38.343
0.000218,31.954,37.806
0.000219,30.256,36.171
0.00022,28.963,34.185
0.000221,27.535,33.136
0.000222,28.186,33.801
0.000223,29.6,34.818
0.000224,30.42,36.112
0.000225,31.288,37.454
0.000226,32.126,37.881
0.000227,32.058,37.704
0.000228,31.76,37.563
0.000229,30.628,36.879
0.00023,29.669,35.389
0.000231,28.352,33.897
0.000232,27.37,32.93
0.000233,28.265,34.075
0.000234,30.365,35.583
0.000235,31.801,37.674
0.000236,32.976,38.961
0.000237,33.031,39.132
0.000238,32.57,38.323
0.000239,30.78,36.594
0.00024,29.264,33.953
0.000241,28.049,33.244
0.000242,28.147,33.633
0.000243,30.088,35.428
0.000244,31.71,37.044
0.000245,32.213,37.732
0.000246,32.009,37.754
0.000247,31.727,37.377
0.000248,31.435,37.285
0.000249,30.581,36.564
0.00025,29.892,35.836
0.000251,29.512,34.749
0.000252,28.55,34.223
0.000253,28.907,34.668
0.000254,30.18,35.73
0.000255,30.904,36.848
