0.000201,43.078,51.562
0.000202,41.372,49.415
0.000203,38.261,44.836
0.000204,33.257,38.799
0.000205,27.801,31.61
0.000206,26.143,30.251
0.000207,31.377,36.349
0.000208,37.043,42.163
0.000209,39.944,46.63
0.00021,41.955,49.217
0.000211,42.364,50.342
0.000212,40.626,48.515
0.000213,37.447,44.48
0.000214,33.051,38.702
0.000215,28.327,33.41
0.000216,27.443,32.173
0.000217,30.96,36.155
0.000218,34.26,40.067
0.000219,37.12,43.872
0.00022,38.953,46.614
0.000221,39.65,47.828
0.000222,39.166,47.293
0.000223,37.177,45.073
0.000224,33.509,40.202
0.000225,29.006,34.446
0.000226,26.102,31.203
0.000227,29.768,34.945
0.000228,34.65,40.732
0.000229,39.132,46.19
0.00023,41.712,49.283
0.000231,41.301,49.257
0.000232,39.008,47.401
0.000233,36.52,44.463
0.000234,33.199,39.606
0.000235,29.57,35.113
0.000236,27.413,32.613
0.000237,29.476,35.087
0.000238,32.991,39.006
0.000239,35.147,42.469
0.00024,37.211,45.191
0.000241,38.766,47.308
0.000242,38.458,47.534
0.000243,37.275,46.443
0.000244,35.306,42.905
0.000245,31.817,38.356
0.000246,27.414,33.59
0.000247,27.35,33.409
0.000248,32.63,38.191
0.000249,36.057,42.576
0.00025,38.203,45.923
0.000251,38.849,47.155
0.000252,38.496,47.471
0.000253,36.443,45.214
0.000254,34.678,42.323
0.000255,32.178,38.908
